id,name,date,promoter,location,attendance,created_at,modified_at
199,UFC 129: St-Pierre vs. Shields,2011-04-30,UFC,"Toronto, Ontario, Canada",55724.0,2019-04-01T20:09:55.354859,2019-04-02T17:49:26.292183
219,ONE FC 12: Warrior Spirit,2013-11-15,OneFC,,,2019-04-01T20:10:21.639575,2019-04-01T20:10:21.639575
220,Bellator Fighting Championship 10,2009-06-05,Bellator,,,2019-04-01T20:10:22.123322,2019-04-01T20:10:22.123322
250,Bellator Fighting Championship 111: Dantas vs. Leone,2014-03-07,OneFC,,,2019-04-01T20:12:06.941171,2019-04-01T20:12:06.941171
221,RFA 38: Moises vs. Emmers,2016-06-03,RFA,,,2019-04-01T20:10:22.240769,2019-04-01T20:10:22.240769
222,ONE Championship 32: Tigers of Asia,2015-10-09,OneFC,,,2019-04-01T20:10:29.749229,2019-04-01T20:10:29.749229
245,KSW 31,2015-05-23,KSW,,,2019-04-01T20:11:56.519163,2019-04-01T20:11:56.519163
223,UFC on FOX 26: Lawler vs. Dos Anjos,2017-12-16,UFC,"Winnipeg, Manitoba, Canada",8862.0,2019-04-01T20:10:46.259674,2019-04-02T16:11:38.139582
225,UFC 179: Aldo vs. Mendes II,2014-10-25,UFC,"Rio de Janeiro, Brazil",11415.0,2019-04-01T20:11:01.744456,2019-04-02T17:45:03.165683
226,UFC 89: Bisping vs Leben,2008-10-18,UFC,"Birmingham, England, United Kingdom",9512.0,2019-04-01T20:11:01.964059,2019-04-02T17:54:25.955982
227,WSOF 27: Firmino vs. Fodor,2016-01-23,WSOF,,,2019-04-01T20:11:02.036810,2019-04-01T20:11:02.036810
228,PFL 6: Cooper vs. Kusch,2018-08-16,PFL,,,2019-04-01T20:11:16.971474,2019-04-01T20:11:16.971474
237,PFC 10: Explosive,2008-09-26,PFC,,,2019-04-01T20:11:45.924871,2019-04-01T20:11:45.924871
239,Adrenaline MMA 4,2009-09-13,Adrenaline Mma,,,2019-04-01T20:11:49.583059,2019-04-01T20:11:49.583059
247,XFC 9: Evolution,2009-09-05,XFC,,,2019-04-01T20:11:59.826624,2019-04-01T20:11:59.826624
229,Global Fight League 3: Live Free And Fight,2009-06-12,Global Fight League,,,2019-04-01T20:11:27.888876,2019-04-01T20:11:27.888876
235,PFC 13: Validation,2009-05-08,PFC,,,2019-04-01T20:11:42.692432,2019-04-01T20:11:42.692432
236,PFC 12: High Stakes,2009-01-22,PFC,,,2019-04-01T20:11:45.161236,2019-04-01T20:11:45.161236
248,MMA Fight Pit: Genesis,2011-08-13,Mma Fight Pit,,,2019-04-01T20:11:59.870513,2019-04-01T20:11:59.870513
230,UFC 86: Jackson vs Griffin,2008-07-05,UFC,"Las Vegas, Nevada, USA",10990.0,2019-04-01T20:11:26.643128,2019-04-02T16:23:13.029109
231,Bellator 142: Dynamite,2015-09-19,Bellator,,,2019-04-01T20:11:32.416111,2019-04-01T20:11:32.416111
233,Fight Nights Global 50: Emelianenko vs. Maldonado,2016-06-17,Fight Nights Global,,,2019-04-01T20:11:37.763055,2019-04-01T20:11:37.763055
232,UFC 130: Rampage vs. Hamill,2011-05-28,UFC,"Las Vegas, Nevada, USA",12753.0,2019-04-01T20:11:37.600170,2019-04-02T17:37:49.113563
234,WVR Sengoku: First Battle,2008-03-05,Wvr Sengoku,,,2019-04-01T20:11:41.573349,2019-04-01T20:11:41.573349
238,UFC 111: St-Pierre vs. Hardy,2010-03-27,UFC,"Newark, New Jersey, USA",17000.0,2019-04-01T20:11:49.106030,2019-04-02T16:00:20.522739
240,Bellator Fighting Championship 113: Vegh vs. Newton,2014-03-21,Bellator,,,2019-04-01T20:11:50.264808,2019-04-01T20:11:50.264808
241,ONE Championship 47: Unbreakable Warriors,2016-09-02,OneFC,,,2019-04-01T20:11:52.721276,2019-04-01T20:11:52.721276
243,WVR Sengoku: Fourth Battle,2008-08-24,Wvr Sengoku,,,2019-04-01T20:11:52.924086,2019-04-01T20:11:52.924086
244,KSW 32: Road To Wembley,2015-10-31,KSW,,,2019-04-01T20:11:53.282122,2019-04-01T20:11:53.282122
242,UFC 81: Breaking Point,2008-02-02,UFC,"Las Vegas, Nevada, USA",10681.0,2019-04-01T20:11:52.792400,2019-04-02T16:01:16.450824
246,UFC 101: Declaration,2009-08-08,UFC,"Philadelphia, Pennsylvania, USA",17411.0,2019-04-01T20:11:59.750180,2019-04-02T17:38:22.652223
251,Bellator Fighting Championship 107: Kongo vs. Graham,2013-11-08,Bellator,,,2019-04-01T20:12:09.308364,2019-04-01T20:12:09.308364
252,Bellator 129: Bradley vs. Neer,2014-10-17,Bellator,,,2019-04-01T20:12:12.521954,2019-04-01T20:12:12.521954
253,Bellator Fighting Championship 117: Lima vs. Hawn,2014-04-18,Bellator,,,2019-04-01T20:12:12.532146,2019-04-01T20:12:12.532146
254,Bellator 118: Warren vs. Silva,2014-05-02,Bellator,,,2019-04-01T20:12:13.554290,2019-04-01T20:12:13.554290
255,Bellator 194: Nelson vs. Mitrione,2018-02-16,OneFC,,,2019-04-01T20:12:13.698400,2019-04-01T20:12:13.698400
256,Legacy FC 31: Bush vs. Gonzales,2014-06-13,Legacy Fc,,,2019-04-01T20:12:14.742961,2019-04-01T20:12:14.742961
257,Bellator 132: Freire vs. Straus,2015-01-16,Bellator,,,2019-04-01T20:12:15.416139,2019-04-01T20:12:15.416139
259,Bellator 208: Fedor vs. Sonnen,2018-10-13,Bellator,,,2019-04-01T20:12:17.872407,2019-04-01T20:12:17.872407
260,Bellator 146: Kato vs. Manhoef,2015-11-20,Bellator,,,2019-04-01T20:12:18.234413,2019-04-01T20:12:18.234413
262,W-1: New Ground,2010-10-23,W,,,2019-04-01T20:12:19.688823,2019-04-01T20:12:19.688823
263,KSW 20: Fighting Symphony,2012-09-15,KSW,,,2019-04-01T20:12:22.759380,2019-04-01T20:12:22.759380
265,Bellator 191: McDonald vs. Ligier,2017-12-15,Bellator,,,2019-04-01T20:12:23.327861,2019-04-01T20:12:23.327861
266,Victory FC 49: Cochrane vs. BBMonstro,2016-04-01,Victory Fc,,,2019-04-01T20:12:25.578452,2019-04-01T20:12:25.578452
267,Bellator Fighting Championship 104: Hawn vs. Weedman,2013-10-18,Bellator,,,2019-04-01T20:12:26.071593,2019-04-01T20:12:26.071593
268,Cage Warriors 87: Long vs. Soldic,2017-10-14,Cage Warriors,,,2019-04-01T20:12:26.097631,2019-04-01T20:12:26.097631
269,The Zone FC 12: Kamikaze,2013-10-12,OneFC,,,2019-04-01T20:12:28.333598,2019-04-01T20:12:28.333598
271,Bellator Fighting Championship 1,2009-04-03,Bellator,,,2019-04-01T20:12:30.880781,2019-04-01T20:12:30.880781
272,Cage Warriors 95,2018-07-21,Cage Warriors,,,2019-04-01T20:12:30.992207,2019-04-01T20:12:30.992207
273,Bellator Fighting Championship 12,2009-06-19,Bellator,,,2019-04-01T20:12:31.364008,2019-04-01T20:12:31.364008
274,Fight Nights Global 83: Alibekov vs. Aliev,2018-02-22,Fight Nights Global,,,2019-04-01T20:12:31.492697,2019-04-01T20:12:31.492697
275,Victory FC 56: Emerson vs. Stots,2017-04-14,Victory Fc,,,2019-04-01T20:12:31.842400,2019-04-01T20:12:31.842400
276,XFC 20: High Octane,2012-09-28,XFC,,,2019-04-01T20:12:33.257215,2019-04-01T20:12:33.257215
277,Cage Warriors 76: Marshman vs. Arish,2016-06-04,Cage Warriors,,,2019-04-01T20:12:35.203648,2019-04-01T20:12:35.203648
280,WSOF 11: Gaethje vs. Newell,2014-07-05,WSOF,,,2019-04-01T20:12:40.023910,2019-04-01T20:12:40.023910
282,Strikeforce: Miami,2010-01-30,Strikeforce,,,2019-04-01T20:13:05.310328,2019-04-01T20:13:05.310328
283,Cage Warriors 98: Paterno vs. Houston,2018-10-20,Cage Warriors,,,2019-04-01T20:13:08.593364,2019-04-01T20:13:08.593364
284,Bellator Fighting Championship 92: Cooper vs. Cramer,2013-03-07,Bellator,,,2019-04-01T20:13:17.584299,2019-04-01T20:13:17.584299
285,Titan FC 38: Carl vs. Belal,2016-04-30,Titan Fc,,,2019-04-01T20:13:28.535740,2019-04-01T20:13:28.535740
286,Bellator 168: Sakara vs. Beltran,2016-12-10,Bellator,,,2019-04-01T20:13:45.631275,2019-04-01T20:13:45.631275
287,Bellator Fighting Championship 99: Nunes vs. Pitbull,2013-09-13,Bellator,,,2019-04-01T20:13:46.866345,2019-04-01T20:13:46.866345
288,Shark Fights 13: Jardine vs. Prangley,2010-09-11,Shark Fights,,,2019-04-01T20:13:47.552183,2019-04-01T20:13:47.552183
289,Bellator Fighting Championship 89: Dantas vs. Galvao,2013-02-14,Bellator,,,2019-04-01T20:13:49.291234,2019-04-01T20:13:49.291234
290,Legacy FC 32: Almeida vs. Machado,2014-06-20,Legacy Fc,,,2019-04-01T20:13:49.942111,2019-04-01T20:13:49.942111
291,Bellator Fighting Championship 33,2010-10-21,Bellator,,,2019-04-01T20:13:59.484784,2019-04-01T20:13:59.484784
293,DREAM 3,2008-05-11,DREAM,,,2019-04-01T20:14:06.742533,2019-04-01T20:14:06.742533
294,Bellator Fighting Championship 72,2012-07-20,Bellator,,,2019-04-01T20:14:08.148786,2019-04-01T20:14:08.148786
258,UFC: The Ultimate Fighter 10 Finale,2009-12-05,UFC,"Las Vegas, Nevada, USA",1791.0,2019-04-01T20:12:17.784721,2019-04-02T16:01:01.062487
292,UFC 80: Rapid Fire,2008-01-19,UFC,"Newcastle, England, United Kingdom",8214.0,2019-04-01T20:14:05.568049,2019-04-02T16:01:16.087698
270,UFC 78: Validation,2007-11-17,UFC,"Newark, New Jersey, USA",14071.0,2019-04-01T20:12:28.667311,2019-04-02T16:08:13.735596
264,UFC Fight Night 15: Diaz vs Neer,2008-09-17,UFC,"Omaha, Nebraska, USA",7000.0,2019-04-01T20:12:22.823501,2019-04-02T16:21:21.111116
281,UFC Fight Night 13: Florian vs Lauzon,2008-04-02,UFC,"Broomfield, Colorado, USA",7000.0,2019-04-01T20:12:46.599302,2019-04-02T16:23:17.702580
295,Bellator 190: Carvalho vs. Sakara,2017-12-09,Bellator,,,2019-04-01T20:14:10.796173,2019-04-01T20:14:10.796173
311,Strikeforce Challengers: Kennedy vs Cummings,2009-09-25,Strikeforce,,,2019-04-01T20:14:34.278591,2019-04-01T20:14:34.278591
328,Strikeforce Grand Prix: Barnett vs. Kharitonov,2011-09-10,Strikeforce,,,2019-04-01T20:16:03.137666,2019-04-01T20:16:03.137666
296,DREAM 12,2009-10-25,DREAM,,,2019-04-01T20:14:15.768357,2019-04-01T20:14:15.768357
313,Bellator Fighting Championship 61,2012-03-16,Bellator,,,2019-04-01T20:14:42.921811,2019-04-01T20:14:42.921811
297,Bellator Fighting Championship 76,2012-10-12,Bellator,,,2019-04-01T20:14:15.811196,2019-04-01T20:14:15.811196
307,Legacy FC 63: Harris vs. Cobb,2016-12-02,Legacy Fc,,,2019-04-01T20:14:28.599089,2019-04-01T20:14:28.599089
320,Bellator Fighting Championship 54,2011-10-15,Bellator,,,2019-04-01T20:15:36.930454,2019-04-01T20:15:36.930454
298,Bellator Fighting Championship 39,2011-04-02,Bellator,,,2019-04-01T20:14:16.351085,2019-04-01T20:14:16.351085
315,Strikeforce: Fedor vs Rogers,2009-11-07,Strikeforce,,,2019-04-01T20:14:45.101641,2019-04-01T20:14:45.101641
326,ACB 80: Burrell vs. Tumenov,2018-02-16,ACB,,,2019-04-01T20:16:00.184654,2019-04-01T20:16:00.184654
299,Legacy Fighting Championship 22,2013-08-23,Legacy Fighting Championship,,,2019-04-01T20:14:17.377636,2019-04-01T20:14:17.377636
308,CES MMA 41: Bessette vs. Croom,2017-01-27,CESMMA,,,2019-04-01T20:14:30.131613,2019-04-01T20:14:30.131613
300,Bellator 152: Pitbull vs. Souza,2016-04-16,Bellator,,,2019-04-01T20:14:21.873780,2019-04-01T20:14:21.873780
301,CES MMA 32: Felix vs. Sanders,2016-01-08,CESMMA,,,2019-04-01T20:14:24.574965,2019-04-01T20:14:24.574965
316,Fight Nights Global 76,2017-10-08,Fight Nights Global,,,2019-04-01T20:14:53.440105,2019-04-01T20:14:53.440105
321,Bellator Fighting Championship 74,2012-09-28,Bellator,,,2019-04-01T20:15:43.075834,2019-04-01T20:15:43.075834
327,Cage Warriors 93: Dalby vs. Pedersoli Jr.,2018-04-28,Cage Warriors,,,2019-04-01T20:16:00.287223,2019-04-01T20:16:00.287223
302,UFC on FUEL TV 2: Gustafsson vs. Silva,2012-04-14,UFC,"Stockholm, Sweden",15428.0,2019-04-01T20:14:26.859419,2019-04-02T16:00:10.846698
303,Bellator Fighting Championship 43,2011-05-07,Bellator,,,2019-04-01T20:14:27.126691,2019-04-01T20:14:27.126691
318,King Of The Cage: Imminent Danger,2010-08-13,King Of The Cage,,,2019-04-01T20:15:12.843060,2019-04-01T20:15:12.843060
304,ONE Championship 92: A New Era,2019-03-31,OneFC,,,2019-04-01T20:14:27.223353,2019-04-01T20:14:27.223353
323,Bellator Fighting Championship 47,2011-07-23,Bellator,,,2019-04-01T20:15:46.082122,2019-04-01T20:15:46.082122
306,DREAM 13,2010-03-22,DREAM,,,2019-04-01T20:14:28.135257,2019-04-01T20:14:28.135257
309,World Series of Fighting 6: Burkman vs. Carl,2013-10-26,WSOF,,,2019-04-01T20:14:32.121685,2019-04-01T20:14:32.121685
317,Venator FC 3,2016-05-21,Venator Fc,,,2019-04-01T20:15:03.004842,2019-04-01T20:15:03.004842
305,UFC 154: St-Pierre vs. Condit,2012-11-17,UFC,"Montreal, Quebec, Canada",17249.0,2019-04-01T20:14:27.302883,2019-04-02T17:49:27.171858
310,Legacy FC 39,2015-02-27,Legacy Fc,,,2019-04-01T20:14:32.815098,2019-04-01T20:14:32.815098
312,Bellator Fighting Championship 66,2012-04-20,Bellator,,,2019-04-01T20:14:37.133971,2019-04-01T20:14:37.133971
314,Bellator Fighting Championship 106: Chandler vs. Alvarez II,2013-11-02,Bellator,,,2019-04-01T20:14:44.989472,2019-04-01T20:14:44.989472
319,UFC Fight Night 35: Rockhold vs. Philippou,2014-01-15,UFC,"Duluth, Georgia, USA",5822.0,2019-04-01T20:15:20.762902,2019-04-02T16:00:03.865110
322,UFC on FOX 22: VanZant vs. Waterson,2016-12-17,UFC,"Sacramento, California, USA",13136.0,2019-04-01T20:15:44.286521,2019-04-02T16:00:07.732261
324,UFC Fight Night 56: Shogun vs. St. Preux,2014-11-08,UFC,"Uberlandia, Minas Gerais, Brazil",5671.0,2019-04-01T20:15:56.564091,2019-04-02T16:12:57.072179
325,UFC 186: Johnson vs. Horiguchi,2015-04-25,UFC,"Montreal, Quebec, Canada",10154.0,2019-04-01T20:15:57.025880,2019-04-02T17:37:13.319771
329,UFC 139: Shogun vs. Henderson,2011-11-19,UFC,"San Jose, California, USA",13832.0,2019-04-01T20:16:05.633112,2019-04-02T17:37:36.951816
330,UFC Fight Night 90: Dos Anjos vs. Alvarez,2016-07-07,UFC,"Las Vegas, Nevada, USA",7760.0,2019-04-01T20:16:06.812156,2019-04-02T16:02:02.514166
331,UFC 189: Mendes vs. McGregor,2015-07-11,UFC,"Las Vegas, Nevada, USA",16019.0,2019-04-01T20:16:06.850724,2019-04-02T17:37:08.836617
332,BAMMA 9,2012-03-24,BAMMA,,,2019-04-01T20:16:07.655969,2019-04-01T20:16:07.655969
333,LFA 17: Moises vs. Watley,2017-07-21,LFA,,,2019-04-01T20:16:10.141890,2019-04-01T20:16:10.141890
334,Bellator Fighting Championship 49,2011-09-10,Bellator,,,2019-04-01T20:16:12.429947,2019-04-01T20:16:12.429947
335,Titan Fighting Championship 24,2012-08-24,Titan Fighting Championship,,,2019-04-01T20:16:12.892326,2019-04-01T20:16:12.892326
337,ACB 63: Celinski vs Magalhaes,2017-07-01,ACB,,,2019-04-01T20:16:19.828222,2019-04-01T20:16:19.828222
338,Legacy Fighting Championship 20: Prater vs. Ferreira,2013-05-31,Legacy Fighting Championship,,,2019-04-01T20:16:21.927173,2019-04-01T20:16:21.927173
339,Superior Challenge 15,2017-04-01,Superior Challenge,,,2019-04-01T20:16:22.081778,2019-04-01T20:16:22.081778
340,ACB 54,2017-03-11,ACB,,,2019-04-01T20:16:23.697517,2019-04-01T20:16:23.697517
343,ACB 70,2017-09-23,ACB,,,2019-04-01T20:16:28.560987,2019-04-01T20:16:28.560987
345,LFA 59: Michaud vs. Aguilera,2019-02-01,LFA,,,2019-04-01T20:16:35.848498,2019-04-01T20:16:35.848498
348,PFL 7: Rama vs. Abdallah,2018-08-30,PFL,,,2019-04-01T20:16:53.659380,2019-04-01T20:16:53.659380
349,Bellator Fighting Championship 24,2010-08-12,Bellator,,,2019-04-01T20:16:54.281288,2019-04-01T20:16:54.281288
350,Strikeforce: Payback,2008-10-03,Strikeforce,,,2019-04-01T20:16:54.563929,2019-04-01T20:16:54.563929
351,Bellator Fighting Championships 21,2010-06-10,Bellator,,,2019-04-01T20:16:54.717049,2019-04-01T20:16:54.717049
353,Victory FC 47: Smith vs. Neer 2,2016-01-29,Victory Fc,,,2019-04-01T20:18:03.629720,2019-04-01T20:18:03.629720
354,Victory FC 59: Stots vs. Berdon,2017-12-16,Victory Fc,,,2019-04-01T20:18:06.184376,2019-04-01T20:18:06.184376
358,LFA 45: Silva vs. Barnes,2018-07-20,LFA,,,2019-04-01T20:18:20.675423,2019-04-01T20:18:20.675423
359,Strikeforce: Diaz vs. Daley,2011-04-09,Strikeforce,,,2019-04-01T20:18:24.691659,2019-04-01T20:18:24.691659
360,RFA 9: Curran vs. Munhoz,2013-08-16,RFA,,,2019-04-01T20:18:30.905039,2019-04-01T20:18:30.905039
362,EliteXC: Renegade,2007-11-10,Elite,,,2019-04-01T20:18:37.902386,2019-04-01T20:18:37.902386
363,Bellator 214: Fedor vs. Bader,2019-01-26,Bellator,,,2019-04-01T20:18:39.529580,2019-04-01T20:18:39.529580
367,MFC 37: True Grit,2013-05-10,MFC,,,2019-04-01T20:18:40.354801,2019-04-01T20:18:40.354801
370,Bellator 186: Bader vs. Vassell,2017-11-03,Bellator,,,2019-04-01T20:18:49.415605,2019-04-01T20:18:49.415605
372,Legacy FC 24: Feist vs. Ferreira,2013-10-11,Legacy Fc,,,2019-04-01T20:18:57.568811,2019-04-01T20:18:57.568811
374,Legacy Fighting Championship 16,2012-12-14,Legacy Fighting Championship,,,2019-04-01T20:19:01.472719,2019-04-01T20:19:01.472719
376,EliteXC: Heat,2008-10-04,Elite,,,2019-04-01T20:19:10.651031,2019-04-01T20:19:10.651031
378,Bellator Fighting Championship 68: Sandro Vs. Straus,2012-05-11,Bellator,,,2019-04-01T20:19:14.581774,2019-04-01T20:19:14.581774
365,UFC 132: Cruz vs. Faber,2011-07-02,UFC,"Las Vegas, Nevada, USA",13109.0,2019-04-01T20:18:40.147556,2019-04-02T16:00:48.441881
361,UFC 87: Seek And Destroy,2008-08-09,UFC,"Minneapolis, Minnesota, USA",15082.0,2019-04-01T20:18:33.886246,2019-04-02T16:01:14.686756
342,UFC 220: Miocic vs. Ngannou,2018-01-20,UFC,"Boston, Massachusetts, USA",16015.0,2019-04-01T20:16:28.080594,2019-04-02T16:01:42.178576
352,UFC Fight Night 41: Munoz vs. Mousasi,2014-05-31,UFC,"Berlin, Germany",8000.0,2019-04-01T20:16:57.106253,2019-04-02T16:03:28.277431
355,UFC: The Ultimate Fighter 11 Finale,2010-06-19,UFC,"Las Vegas, Nevada, USA",1889.0,2019-04-01T20:18:06.853125,2019-04-02T16:04:34.582932
347,UFC Fight Night 88: Almeida vs. Garbrandt,2016-05-29,UFC,"Las Vegas, Nevada, USA",5193.0,2019-04-01T20:16:51.493721,2019-04-02T16:10:30.695639
373,UFC 192: Cormier vs. Gustafsson,2015-10-03,UFC,"Houston, Texas, USA",14622.0,2019-04-01T20:18:59.514270,2019-04-02T16:12:00.934675
371,UFC on FX 3: Johnson vs. McCall,2012-06-08,UFC,"Sunrise, Florida, USA",6635.0,2019-04-01T20:18:55.888465,2019-04-02T16:17:53.682760
366,UFC 104: Machida vs Rua,2009-10-24,UFC,"Los Angeles, California, USA",14892.0,2019-04-01T20:18:40.256143,2019-04-02T16:20:37.948115
346,UFC 126: Silva vs. Belfort,2011-02-05,UFC,"Las Vegas, Nevada, USA",9667.0,2019-04-01T20:16:37.689899,2019-04-02T16:21:19.976234
377,UFC Fight Night 28: Teixeira vs. Bader,2013-09-04,UFC,"Belo Horizonte, Minas Gerais, Brazil",5126.0,2019-04-01T20:19:13.591570,2019-04-02T17:37:37.477700
368,UFC Fight Night 37: Gustafsson vs. Manuwa,2014-03-08,UFC,"London, England, United Kingdom",14604.0,2019-04-01T20:18:42.543305,2019-04-02T17:44:40.664256
336,UFC on FX 6: Sotiropoulos vs. Pearson,2012-12-14,UFC,"Gold Coast, Queensland, Australia",5133.0,2019-04-01T20:16:13.744883,2019-04-02T17:45:42.574367
379,CSC Fight Night I,2009-10-02,Csc Fight Night,,,2019-04-01T20:19:14.750128,2019-04-01T20:19:14.750128
395,Titan Fighting Championship 17,2011-03-25,Titan Fighting Championship,,,2019-04-01T20:19:51.275600,2019-04-01T20:19:51.275600
380,ACB 61: Balaev vs. Bataev,2017-05-20,ACB,,,2019-04-01T20:19:16.431191,2019-04-01T20:19:16.431191
393,Bellator Fighting Championships 22,2010-06-17,Bellator,,,2019-04-01T20:19:46.937875,2019-04-01T20:19:46.937875
408,LFA 35: Newell vs. Luque,2018-03-09,LFA,,,2019-04-01T20:20:20.574035,2019-04-01T20:20:20.574035
416,Reality Fighting: Throwdown,2009-05-02,Reality Fighting,,,2019-04-01T20:20:38.998368,2019-04-01T20:20:38.998368
431,Bellator Fighting Championship 57,2011-11-12,Bellator,,,2019-04-01T20:21:07.611347,2019-04-01T20:21:07.611347
381,Legacy Fighting Championships 11,2012-05-11,Legacy Fighting Championships,,,2019-04-01T20:19:20.527252,2019-04-01T20:19:20.527252
400,Cage 37,2016-11-26,Cage,,,2019-04-01T20:20:05.459509,2019-04-01T20:20:05.459509
403,King Of The Cage: Bad Boys II,2010-04-16,King Of The Cage,,,2019-04-01T20:20:13.523207,2019-04-01T20:20:13.523207
406,Wargods: Valentines Eve Massacre,2009-02-13,Wargods,,,2019-04-01T20:20:16.300605,2019-04-01T20:20:16.300605
382,UFC Fight Night 66: Edgar vs. Faber,2015-05-16,UFC,"Manila, Philippines",13446.0,2019-04-01T20:19:20.808363,2019-04-02T17:37:13.678395
383,UFC Fight Night 40: Brown vs. Silva,2014-05-10,UFC,"Cincinnati, Ohio, USA",6143.0,2019-04-01T20:19:22.845182,2019-04-02T17:45:48.958091
384,Shark Fights 14: Horwich vs. Villefort,2011-03-11,Shark Fights,,,2019-04-01T20:19:22.935890,2019-04-01T20:19:22.935890
385,Bellator Fighting Championship 48,2011-08-20,Bellator,,,2019-04-01T20:19:23.205129,2019-04-01T20:19:23.205129
386,Bellator 199: Bader vs. King Mo,2018-05-12,Bellator,,,2019-04-01T20:19:23.990566,2019-04-01T20:19:23.990566
427,Legacy FC 57: Aguilar vs. Kelley,2016-07-01,Legacy Fc,,,2019-04-01T20:21:04.874234,2019-04-01T20:21:04.874234
414,UFC on FX 7: Belfort vs. Bisping,2013-01-19,UFC,"Sao Paulo, Brazil",9116.0,2019-04-01T20:20:36.698824,2019-04-02T17:37:25.892882
387,Bellator Fighting Championship 85,2013-01-17,Bellator,,,2019-04-01T20:19:30.805926,2019-04-01T20:19:30.805926
399,Cage Warriors 86: Wood vs. Reed,2017-09-16,Cage Warriors,,,2019-04-01T20:20:03.494767,2019-04-01T20:20:03.494767
417,Score Fighting Series 6: Horodecki vs. Cardinal,2012-10-19,Score Fighting Series,,,2019-04-01T20:20:39.952042,2019-04-01T20:20:39.952042
388,Bellator Fighting Championships 26,2010-08-26,Bellator,,,2019-04-01T20:19:33.994421,2019-04-01T20:19:33.994421
389,Bellator 204: Caldwell vs. Lahat,2018-08-17,Bellator,,,2019-04-01T20:19:34.802932,2019-04-01T20:19:34.802932
390,Bellator 180: Sonnen vs. Silva,2017-06-24,Bellator,,,2019-04-01T20:19:39.118065,2019-04-01T20:19:39.118065
397,RFA 14: Manzanares vs. Maranhao,2014-04-11,RFA,,,2019-04-01T20:20:01.983599,2019-04-01T20:20:01.983599
410,Legacy FC 30: Holm vs. Werner,2014-04-04,Legacy Fc,,,2019-04-01T20:20:24.629136,2019-04-01T20:20:24.629136
412,Bellator 169: King Mo vs. Ishii,2016-12-16,Bellator,,,2019-04-01T20:20:30.684013,2019-04-01T20:20:30.684013
415,Colosseo Championship Fighting 6: Bushido,2011-07-23,Colosseo Championship Fighting,,,2019-04-01T20:20:37.993992,2019-04-01T20:20:37.993992
421,Bellator Fighting Championship 34,2010-10-28,Bellator,,,2019-04-01T20:20:49.972051,2019-04-01T20:20:49.972051
407,RFA 19: Collier vs. Checco,2014-10-10,RFA,,,2019-04-01T20:20:20.002896,2019-04-01T20:20:20.002896
391,UFC Fight Night 64: Gonzaga vs. Cro Cop II,2015-04-11,UFC,"Krakow, Poland",10000.0,2019-04-01T20:19:42.518698,2019-04-02T16:01:55.449332
401,RFA 41: Clark vs. Giles,2016-07-29,RFA,,,2019-04-01T20:20:10.933194,2019-04-01T20:20:10.933194
392,UFC 162: Silva vs. Weidman,2013-07-06,UFC,"Las Vegas, Nevada, USA",12964.0,2019-04-01T20:19:43.530021,2019-04-02T16:04:53.522609
394,UFC Fight Night 57: Edgar vs. Swanson,2014-11-22,UFC,"Austin, Texas, USA",10131.0,2019-04-01T20:19:48.631602,2019-04-02T17:37:24.691895
411,LFA 6: Junior vs. Rodriguez,2017-03-10,LFA,,,2019-04-01T20:20:29.425432,2019-04-01T20:20:29.425432
396,UFC Fight Night 33: Hunt vs. Bigfoot,2013-12-06,UFC,"Brisbane, Queensland, Australia",11393.0,2019-04-01T20:19:59.460456,2019-04-02T17:44:47.071541
